Time Stamp,Level_NAVD88_ft (ft)
08/28/2011 14:38:00,0.730
08/28/2011 14:40:00,0.771
08/28/2011 14:42:00,0.787
08/28/2011 14:44:00,0.782
08/28/2011 14:46:00,0.563
08/28/2011 14:48:00,0.074
08/28/2011 14:50:00,-0.374
08/28/2011 14:52:00,-0.869
08/28/2011 14:54:00,-1.593
08/28/2011 14:56:00,-2.453
08/28/2011 14:58:00,-3.322
08/28/2011 15:00:00,-4.223
08/28/2011 15:02:00,-4.624
08/28/2011 15:04:00,-4.051
08/28/2011 15:06:00,-3.421
08/28/2011 15:08:00,-2.895
08/28/2011 15:10:00,-2.406
08/28/2011 15:12:00,-1.911
08/28/2011 15:14:00,-1.421
08/28/2011 15:16:00,-0.963
08/28/2011 15:18:00,-0.614
08/28/2011 15:20:00,-0.322
08/28/2011 15:22:00,-0.229
08/28/2011 15:24:00,-0.708
08/28/2011 15:26:00,-1.463
08/28/2011 15:28:00,-2.380
08/28/2011 15:30:00,-3.307
08/28/2011 15:32:00,-4.301
08/28/2011 15:34:00,-4.609
08/28/2011 15:36:00,-4.093
08/28/2011 15:38:00,-3.505
08/28/2011 15:40:00,-2.947
08/28/2011 15:42:00,-2.447
08/28/2011 15:44:00,-1.952
08/28/2011 15:46:00,-1.473
08/28/2011 15:48:00,-1.025
08/28/2011 15:50:00,-0.671
08/28/2011 15:52:00,-0.374
08/28/2011 15:54:00,-0.197
08/28/2011 15:56:00,-0.583
08/28/2011 15:58:00,-1.249
08/28/2011 16:00:00,-2.093
08/28/2011 16:02:00,-2.968
08/28/2011 16:04:00,-3.843
08/28/2011 16:06:00,-4.687
08/28/2011 16:08:00,-4.301
08/28/2011 16:10:00,-3.729
08/28/2011 16:12:00,-3.150
08/28/2011 16:14:00,-2.666
08/28/2011 16:16:00,-2.197
08/28/2011 16:18:00,-1.734
08/28/2011 16:20:00,-1.291
08/28/2011 16:22:00,-0.880
08/28/2011 16:24:00,-0.557
08/28/2011 16:26:00,-0.275
08/28/2011 16:28:00,-0.286
08/28/2011 16:30:00,-0.822
08/28/2011 16:32:00,-1.598
08/28/2011 16:34:00,-2.489
08/28/2011 16:36:00,-3.374
08/28/2011 16:38:00,-4.354
08/28/2011 16:40:00,-4.588
08/28/2011 16:42:00,-4.051
08/28/2011 16:44:00,-3.426
08/28/2011 16:46:00,-2.900
08/28/2011 16:48:00,-2.421
08/28/2011 16:50:00,-1.937
08/28/2011 16:52:00,-1.468
08/28/2011 16:54:00,-1.015
08/28/2011 16:56:00,-0.650
08/28/2011 16:58:00,-0.338
08/28/2011 17:00:00,-0.208
08/28/2011 17:02:00,-0.640
08/28/2011 17:04:00,-1.312
08/28/2011 17:06:00,-2.130
08/28/2011 17:08:00,-2.973
08/28/2011 17:10:00,-3.838
08/28/2011 17:12:00,-4.697
08/28/2011 17:14:00,-4.307
08/28/2011 17:16:00,-3.708
08/28/2011 17:18:00,-3.109
08/28/2011 17:20:00,-2.624
08/28/2011 17:22:00,-2.130
08/28/2011 17:24:00,-1.640
08/28/2011 17:26:00,-1.192
08/28/2011 17:28:00,-0.812
08/28/2011 17:30:00,-0.505
08/28/2011 17:32:00,-0.234
08/28/2011 17:34:00,-0.359
08/28/2011 17:36:00,-0.921
08/28/2011 17:38:00,-1.729
08/28/2011 17:40:00,-2.645
08/28/2011 17:42:00,-3.562
08/28/2011 17:44:00,-4.572
08/28/2011 17:46:00,-4.505
08/28/2011 17:48:00,-3.984
08/28/2011 17:50:00,-3.354
08/28/2011 17:52:00,-2.859
08/28/2011 17:54:00,-2.390
08/28/2011 17:56:00,-1.911
08/28/2011 17:58:00,-1.442
08/28/2011 18:00:00,-0.994
08/28/2011 18:02:00,-0.640
08/28/2011 18:04:00,-0.343
08/28/2011 18:06:00,-0.187
08/28/2011 18:08:00,-0.604
08/28/2011 18:10:00,-1.296
08/28/2011 18:12:00,-2.171
08/28/2011 18:14:00,-3.083
08/28/2011 18:16:00,-4.010
08/28/2011 18:18:00,-4.765
08/28/2011 18:20:00,-4.301
08/28/2011 18:22:00,-3.749
08/28/2011 18:24:00,-3.135
08/28/2011 18:26:00,-2.650
08/28/2011 18:28:00,-2.187
08/28/2011 18:30:00,-1.729
08/28/2011 18:32:00,-1.291
08/28/2011 18:34:00,-0.895
08/28/2011 18:36:00,-0.593
08/28/2011 18:38:00,-0.317
08/28/2011 18:40:00,-0.213
08/28/2011 18:42:00,-0.671
08/28/2011 18:44:00,-1.395
08/28/2011 18:46:00,-2.192
08/28/2011 18:48:00,-2.395
08/28/2011 18:50:00,-2.406
08/28/2011 18:52:00,-2.416
08/28/2011 18:54:00,-2.416
08/28/2011 18:56:00,-2.432
08/28/2011 18:58:00,-2.442
08/28/2011 19:00:00,-2.458
08/28/2011 19:02:00,-2.479
08/28/2011 19:04:00,-2.499
08/28/2011 19:06:00,-2.531
08/28/2011 19:08:00,-3.062
08/28/2011 19:10:00,-3.812
08/28/2011 19:12:00,-4.687
08/28/2011 19:14:00,-4.447
08/28/2011 19:16:00,-3.911
08/28/2011 19:18:00,-3.275
08/28/2011 19:20:00,-2.765
08/28/2011 19:22:00,-2.291
08/28/2011 19:24:00,-1.827
08/28/2011 19:26:00,-1.385
08/28/2011 19:28:00,-0.963
08/28/2011 19:30:00,-0.640
08/28/2011 19:32:00,-0.354
08/28/2011 19:34:00,-0.213
08/28/2011 19:36:00,-0.650
08/28/2011 19:38:00,-1.348
08/28/2011 19:40:00,-2.229
08/28/2011 19:42:00,-3.130
08/28/2011 19:44:00,-4.046
08/28/2011 19:46:00,-4.833
08/28/2011 19:48:00,-4.333
08/28/2011 19:50:00,-3.775
08/28/2011 19:52:00,-3.156
08/28/2011 19:54:00,-2.671
08/28/2011 19:56:00,-2.213
08/28/2011 19:58:00,-1.755
08/28/2011 20:00:00,-1.307
08/28/2011 20:02:00,-0.900
08/28/2011 20:04:00,-0.577
08/28/2011 20:06:00,-0.291
08/28/2011 20:08:00,-0.244
08/28/2011 20:10:00,-0.749
08/28/2011 20:12:00,-1.499
08/28/2011 20:14:00,-2.385
08/28/2011 20:16:00,-3.281
08/28/2011 20:18:00,-4.234
08/28/2011 20:20:00,-4.723
08/28/2011 20:22:00,-4.171
08/28/2011 20:24:00,-3.546
08/28/2011 20:26:00,-2.984
08/28/2011 20:28:00,-2.505
08/28/2011 20:30:00,-2.036
08/28/2011 20:32:00,-1.577
08/28/2011 20:34:00,-1.140
08/28/2011 20:36:00,-0.775
08/28/2011 20:38:00,-0.473
08/28/2011 20:40:00,-0.203
08/28/2011 20:42:00,-0.400
08/28/2011 20:44:00,-0.999
08/28/2011 20:46:00,-1.838
08/28/2011 20:48:00,-2.775
08/28/2011 20:50:00,-3.713
08/28/2011 20:52:00,-4.702
08/28/2011 20:54:00,-4.479
08/28/2011 20:56:00,-3.989
08/28/2011 20:58:00,-3.411
08/28/2011 21:00:00,-2.911
08/28/2011 21:02:00,-2.473
08/28/2011 21:04:00,-2.041
08/28/2011 21:06:00,-1.619
08/28/2011 21:08:00,-1.213
08/28/2011 21:10:00,-0.859
08/28/2011 21:12:00,-0.572
08/28/2011 21:14:00,-0.317
08/28/2011 21:16:00,-0.208
08/28/2011 21:18:00,-0.676
08/28/2011 21:20:00,-1.432
08/28/2011 21:22:00,-2.354
08/28/2011 21:24:00,-3.301
08/28/2011 21:26:00,-4.312
08/28/2011 21:28:00,-4.708
08/28/2011 21:30:00,-4.223
08/28/2011 21:32:00,-3.708
08/28/2011 21:34:00,-3.161
08/28/2011 21:36:00,-2.687
08/28/2011 21:38:00,-2.244
08/28/2011 21:40:00,-1.807
08/28/2011 21:42:00,-1.390
08/28/2011 21:44:00,-0.994
08/28/2011 21:46:00,-0.687
08/28/2011 21:48:00,-0.411
08/28/2011 21:50:00,-0.176
08/28/2011 21:52:00,-0.400
08/28/2011 21:54:00,-0.999
08/28/2011 21:56:00,-1.827
08/28/2011 21:58:00,-2.775
08/28/2011 22:00:00,-3.697
08/28/2011 22:02:00,-4.640
08/28/2011 22:04:00,-4.400
08/28/2011 22:06:00,-3.775
08/28/2011 22:08:00,-3.203
08/28/2011 22:10:00,-2.671
08/28/2011 22:12:00,-2.104
08/28/2011 22:14:00,-1.494
08/28/2011 22:16:00,-0.937
08/28/2011 22:18:00,-0.531
08/28/2011 22:20:00,-0.208
08/28/2011 22:22:00,-0.390
08/28/2011 22:24:00,-0.911
08/28/2011 22:26:00,-1.630
08/28/2011 22:28:00,-2.453
08/28/2011 22:30:00,-3.312
08/28/2011 22:32:00,-4.208
08/28/2011 22:34:00,-4.713
08/28/2011 22:36:00,-4.083
08/28/2011 22:38:00,-3.432
08/28/2011 22:40:00,-2.791
08/28/2011 22:42:00,-2.213
08/28/2011 22:44:00,-1.661
08/28/2011 22:46:00,-1.150
08/28/2011 22:48:00,-0.744
08/28/2011 22:50:00,-0.416
08/28/2011 22:52:00,-0.171
08/28/2011 22:54:00,-0.171
08/28/2011 22:56:00,-0.171
08/28/2011 22:58:00,-0.171
08/28/2011 23:00:00,-0.171
08/28/2011 23:02:00,-0.176
08/28/2011 23:04:00,-0.187
08/28/2011 23:06:00,-0.197
08/28/2011 23:08:00,-0.208
08/28/2011 23:10:00,-0.223
08/28/2011 23:12:00,-0.515
08/28/2011 23:14:00,-1.041
08/28/2011 23:16:00,-1.734
08/28/2011 23:18:00,-2.453
08/28/2011 23:20:00,-3.161
08/28/2011 23:22:00,-3.874
08/28/2011 23:24:00,-4.713
08/28/2011 23:26:00,-4.395
08/28/2011 23:28:00,-3.848
08/28/2011 23:30:00,-3.255
08/28/2011 23:32:00,-2.775
08/28/2011 23:34:00,-2.322
08/28/2011 23:36:00,-1.869
08/28/2011 23:38:00,-1.442
08/28/2011 23:40:00,-1.036
08/28/2011 23:42:00,-0.713
08/28/2011 23:44:00,-0.432
08/28/2011 23:46:00,-0.192
08/28/2011 23:48:00,-0.432
08/28/2011 23:50:00,-1.077
08/28/2011 23:52:00,-1.973
08/28/2011 23:54:00,-2.942
08/28/2011 23:56:00,-3.932
08/28/2011 23:58:00,-4.833
08/29/2011 00:00:00,-4.463
08/29/2011 00:02:00,-4.015
08/29/2011 00:04:00,-3.458
08/29/2011 00:06:00,-2.994
08/29/2011 00:08:00,-2.593
08/29/2011 00:10:00,-2.213
08/29/2011 00:12:00,-1.833
08/29/2011 00:14:00,-1.479
08/29/2011 00:16:00,-1.135
08/29/2011 00:18:00,-0.843
08/29/2011 00:20:00,-0.604
08/29/2011 00:22:00,-0.374
08/29/2011 00:24:00,-0.176
08/29/2011 00:26:00,-0.432
08/29/2011 00:28:00,-1.098
08/29/2011 00:30:00,-2.025
08/29/2011 00:32:00,-3.010
08/29/2011 00:34:00,-4.015
08/29/2011 00:36:00,-4.817
08/29/2011 00:38:00,-4.411
08/29/2011 00:40:00,-3.989
08/29/2011 00:42:00,-3.463
08/29/2011 00:44:00,-3.010
08/29/2011 00:46:00,-2.619
08/29/2011 00:48:00,-2.244
08/29/2011 00:50:00,-1.869
08/29/2011 00:52:00,-1.505
08/29/2011 00:54:00,-1.140
08/29/2011 00:56:00,-0.843
08/29/2011 00:58:00,-0.593
08/29/2011 01:00:00,-0.374
08/29/2011 01:02:00,-0.192
08/29/2011 01:04:00,-0.411
08/29/2011 01:06:00,-1.104
08/29/2011 01:08:00,-2.078
08/29/2011 01:10:00,-3.119
08/29/2011 01:12:00,-4.192
08/29/2011 01:14:00,-4.921
08/29/2011 01:16:00,-4.572
08/29/2011 01:18:00,-4.218
08/29/2011 01:20:00,-3.838
08/29/2011 01:22:00,-3.364
08/29/2011 01:24:00,-3.010
08/29/2011 01:26:00,-2.703
08/29/2011 01:28:00,-2.395
08/29/2011 01:30:00,-2.093
08/29/2011 01:32:00,-1.791
08/29/2011 01:34:00,-1.484
08/29/2011 01:36:00,-1.182
08/29/2011 01:38:00,-0.926
08/29/2011 01:40:00,-0.718
08/29/2011 01:42:00,-0.531
08/29/2011 01:44:00,-0.354
08/29/2011 01:46:00,-0.197
08/29/2011 01:48:00,-0.312
08/29/2011 01:50:00,-0.973
08/29/2011 01:52:00,-1.942
08/29/2011 01:54:00,-3.015
08/29/2011 01:56:00,-4.104
08/29/2011 01:58:00,-4.906
08/29/2011 02:00:00,-4.650
08/29/2011 02:02:00,-4.312
08/29/2011 02:04:00,-3.994
08/29/2011 02:06:00,-3.583
08/29/2011 02:08:00,-3.166
08/29/2011 02:10:00,-2.854
08/29/2011 02:12:00,-2.567
08/29/2011 02:14:00,-2.286
08/29/2011 02:16:00,-2.010
08/29/2011 02:18:00,-1.734
08/29/2011 02:20:00,-1.468
08/29/2011 02:22:00,-1.208
08/29/2011 02:24:00,-0.973
08/29/2011 02:26:00,-0.775
08/29/2011 02:28:00,-0.598
08/29/2011 02:30:00,-0.426
08/29/2011 02:32:00,-0.270
08/29/2011 02:34:00,-0.156
08/29/2011 02:36:00,-0.551
08/29/2011 02:38:00,-1.359
08/29/2011 02:40:00,-2.406
08/29/2011 02:42:00,-3.484
08/29/2011 02:44:00,-4.635
08/29/2011 02:46:00,-4.906
08/29/2011 02:48:00,-4.609
08/29/2011 02:50:00,-4.307
08/29/2011 02:52:00,-4.015
08/29/2011 02:54:00,-3.588
08/29/2011 02:56:00,-3.187
08/29/2011 02:58:00,-2.906
08/29/2011 03:00:00,-2.635
08/29/2011 03:02:00,-2.374
08/29/2011 03:04:00,-2.109
08/29/2011 03:06:00,-1.843
08/29/2011 03:08:00,-1.588
08/29/2011 03:10:00,-1.343
08/29/2011 03:12:00,-1.104
08/29/2011 03:14:00,-0.900
08/29/2011 03:16:00,-0.723
08/29/2011 03:18:00,-0.562
08/29/2011 03:20:00,-0.400
08/29/2011 03:22:00,-0.260
08/29/2011 03:24:00,-0.156
08/29/2011 03:26:00,-0.567
08/29/2011 03:28:00,-1.390
08/29/2011 03:30:00,-2.453
08/29/2011 03:32:00,-3.541
08/29/2011 03:34:00,-4.661
08/29/2011 03:36:00,-4.827
08/29/2011 03:38:00,-4.536
08/29/2011 03:40:00,-4.229
08/29/2011 03:42:00,-3.880
08/29/2011 03:44:00,-3.400
08/29/2011 03:46:00,-3.078
08/29/2011 03:48:00,-2.796
08/29/2011 03:50:00,-2.525
08/29/2011 03:52:00,-2.260
08/29/2011 03:54:00,-1.989
08/29/2011 03:56:00,-1.729
08/29/2011 03:58:00,-1.473
08/29/2011 04:00:00,-1.229
08/29/2011 04:02:00,-0.999
08/29/2011 04:04:00,-0.812
08/29/2011 04:06:00,-0.640
08/29/2011 04:08:00,-0.484
08/29/2011 04:10:00,-0.333
08/29/2011 04:12:00,-0.203
08/29/2011 04:14:00,-0.260
08/29/2011 04:16:00,-0.900
08/29/2011 04:18:00,-1.874
08/29/2011 04:20:00,-2.968
08/29/2011 04:22:00,-4.067
08/29/2011 04:24:00,-4.942
08/29/2011 04:26:00,-4.770
08/29/2011 04:28:00,-4.452
08/29/2011 04:30:00,-4.166
08/29/2011 04:32:00,-3.770
08/29/2011 04:34:00,-3.161
08/29/2011 04:36:00,-2.067
08/29/2011 04:38:00,-1.015
08/29/2011 04:40:00,-0.291
08/29/2011 04:42:00,-0.213
08/29/2011 04:44:00,-0.348
08/29/2011 04:46:00,-0.499
08/29/2011 04:48:00,-0.666
08/29/2011 04:50:00,-0.827
08/29/2011 04:52:00,-1.166
08/29/2011 04:54:00,-2.067
08/29/2011 04:56:00,-3.020
08/29/2011 04:58:00,-3.942
08/29/2011 05:00:00,-4.843
08/29/2011 05:02:00,-4.775
08/29/2011 05:04:00,-4.468
08/29/2011 05:06:00,-4.176
08/29/2011 05:08:00,-3.822
08/29/2011 05:10:00,-3.385
08/29/2011 05:12:00,-3.057
08/29/2011 05:14:00,-2.781
08/29/2011 05:16:00,-2.510
08/29/2011 05:18:00,-2.239
08/29/2011 05:20:00,-1.968
08/29/2011 05:22:00,-1.697
08/29/2011 05:24:00,-1.447
08/29/2011 05:26:00,-1.197
08/29/2011 05:28:00,-0.973
08/29/2011 05:30:00,-0.786
08/29/2011 05:32:00,-0.619
08/29/2011 05:34:00,-0.458
08/29/2011 05:36:00,-0.301
08/29/2011 05:38:00,-0.166
08/29/2011 05:40:00,-0.426
08/29/2011 05:42:00,-1.187
08/29/2011 05:44:00,-2.218
08/29/2011 05:46:00,-3.307
08/29/2011 05:48:00,-4.447
08/29/2011 05:50:00,-4.859
08/29/2011 05:52:00,-4.572
08/29/2011 05:54:00,-4.265
08/29/2011 05:56:00,-3.916
08/29/2011 05:58:00,-3.536
08/29/2011 06:00:00,-3.369
08/29/2011 06:02:00,-2.958
08/29/2011 06:04:00,-2.598
08/29/2011 06:06:00,-2.301
08/29/2011 06:08:00,-2.020
08/29/2011 06:10:00,-1.739
08/29/2011 06:12:00,-1.468
08/29/2011 06:14:00,-1.197
08/29/2011 06:16:00,-0.947
08/29/2011 06:18:00,-0.739
08/29/2011 06:20:00,-0.541
08/29/2011 06:22:00,-0.348
08/29/2011 06:24:00,-0.176
08/29/2011 06:26:00,-0.385
08/29/2011 06:28:00,-1.093
08/29/2011 06:30:00,-2.072
08/29/2011 06:32:00,-3.130
08/29/2011 06:34:00,-4.229
08/29/2011 06:36:00,-4.895
08/29/2011 06:38:00,-4.567
08/29/2011 06:40:00,-4.244
08/29/2011 06:42:00,-3.916
08/29/2011 06:44:00,-3.531
08/29/2011 06:46:00,-3.286
08/29/2011 06:48:00,-2.937
08/29/2011 06:50:00,-2.541
08/29/2011 06:52:00,-2.223
08/29/2011 06:54:00,-1.890
08/29/2011 06:56:00,-1.567
08/29/2011 06:58:00,-1.260
08/29/2011 07:00:00,-0.968
08/29/2011 07:02:00,-0.729
08/29/2011 07:04:00,-0.510
08/29/2011 07:06:00,-0.301
08/29/2011 07:08:00,-0.182
08/29/2011 07:10:00,-0.624
08/29/2011 07:12:00,-1.406
08/29/2011 07:14:00,-2.453
08/29/2011 07:16:00,-3.510
08/29/2011 07:18:00,-4.551
08/29/2011 07:20:00,-4.687
08/29/2011 07:22:00,-4.265
08/29/2011 07:24:00,-3.843
08/29/2011 07:26:00,-3.463
08/29/2011 07:28:00,-3.005
08/29/2011 07:30:00,-2.551
08/29/2011 07:32:00,-2.213
08/29/2011 07:34:00,-1.791
08/29/2011 07:36:00,-1.395
08/29/2011 07:38:00,-1.083
08/29/2011 07:40:00,-0.760
08/29/2011 07:42:00,-0.479
08/29/2011 07:44:00,-0.255
08/29/2011 07:46:00,-0.312
08/29/2011 07:48:00,-0.952
08/29/2011 07:50:00,-1.833
08/29/2011 07:52:00,-2.859
08/29/2011 07:54:00,-3.786
08/29/2011 07:56:00,-4.718
08/29/2011 07:58:00,-4.421
08/29/2011 08:00:00,-3.926
08/29/2011 08:02:00,-3.515
08/29/2011 08:04:00,-2.963
08/29/2011 08:06:00,-2.484
08/29/2011 08:08:00,-2.036
08/29/2011 08:10:00,-1.598
08/29/2011 08:12:00,-1.176
08/29/2011 08:14:00,-0.812
08/29/2011 08:16:00,-0.525
08/29/2011 08:18:00,-0.265
08/29/2011 08:20:00,-0.296
08/29/2011 08:22:00,-0.848
08/29/2011 08:24:00,-1.666
08/29/2011 08:26:00,-2.676
08/29/2011 08:28:00,-3.572
08/29/2011 08:30:00,-4.546
08/29/2011 08:32:00,-4.525
08/29/2011 08:34:00,-3.999
08/29/2011 08:36:00,-3.515
08/29/2011 08:38:00,-3.005
08/29/2011 08:40:00,-2.510
08/29/2011 08:42:00,-2.051
08/29/2011 08:44:00,-1.614
08/29/2011 08:46:00,-1.202
08/29/2011 08:48:00,-0.843
08/29/2011 08:50:00,-0.562
08/29/2011 08:52:00,-0.296
08/29/2011 08:54:00,-0.244
08/29/2011 08:56:00,-0.749
08/29/2011 08:58:00,-1.505
08/29/2011 09:00:00,-2.421
08/29/2011 09:02:00,-3.338
08/29/2011 09:04:00,-4.338
08/29/2011 09:06:00,-4.692
08/29/2011 09:08:00,-4.145
08/29/2011 09:10:00,-3.536
08/29/2011 09:12:00,-3.083
08/29/2011 09:14:00,-2.479
08/29/2011 09:16:00,-1.973
08/29/2011 09:18:00,-1.505
08/29/2011 09:20:00,-1.057
08/29/2011 09:22:00,-0.463
08/29/2011 09:24:00,-0.135
08/29/2011 09:26:00,-0.176
08/29/2011 09:28:00,-0.208
08/29/2011 09:30:00,-0.255
08/29/2011 09:32:00,-0.307
08/29/2011 09:34:00,-0.348
08/29/2011 09:36:00,-0.400
08/29/2011 09:38:00,-0.458
08/29/2011 09:40:00,-0.557
08/29/2011 09:42:00,-1.072
08/29/2011 09:44:00,-1.859
08/29/2011 09:46:00,-2.416
08/29/2011 09:48:00,-2.624
08/29/2011 09:50:00,-3.541
08/29/2011 09:52:00,-4.463
08/29/2011 09:54:00,-4.551
08/29/2011 09:56:00,-3.770
08/29/2011 09:58:00,-3.249
08/29/2011 10:00:00,-2.671
08/29/2011 10:02:00,-2.130
08/29/2011 10:04:00,-1.635
08/29/2011 10:06:00,-1.182
08/29/2011 10:08:00,-1.166
08/29/2011 10:10:00,-2.124
08/29/2011 10:12:00,-3.161
08/29/2011 10:14:00,-4.286
08/29/2011 10:16:00,-4.994
08/29/2011 10:18:00,-4.406
08/29/2011 10:20:00,-3.854
08/29/2011 10:22:00,-3.359
08/29/2011 10:24:00,-2.822
08/29/2011 10:26:00,-2.260
08/29/2011 10:28:00,-1.760
08/29/2011 10:30:00,-1.301
08/29/2011 10:32:00,-0.942
08/29/2011 10:34:00,-0.640
08/29/2011 10:36:00,-0.348
08/29/2011 10:38:00,-0.218
08/29/2011 10:40:00,-0.661
08/29/2011 10:42:00,-1.400
08/29/2011 10:44:00,-2.322
08/29/2011 10:46:00,-3.265
08/29/2011 10:48:00,-4.301
08/29/2011 10:50:00,-4.702
08/29/2011 10:52:00,-4.234
08/29/2011 10:54:00,-3.713
08/29/2011 10:56:00,-3.218
08/29/2011 10:58:00,-2.791
08/29/2011 11:00:00,-2.390
08/29/2011 11:02:00,-1.984
08/29/2011 11:04:00,-1.577
08/29/2011 11:06:00,-1.187
08/29/2011 11:08:00,-0.833
08/29/2011 11:10:00,-0.546
08/29/2011 11:12:00,-0.286
08/29/2011 11:14:00,-0.234
08/29/2011 11:16:00,-0.734
08/29/2011 11:18:00,-1.499
08/29/2011 11:20:00,-2.411
08/29/2011 11:22:00,-3.328
08/29/2011 11:24:00,-4.312
08/29/2011 11:26:00,-4.671
08/29/2011 11:28:00,-4.130
08/29/2011 11:30:00,-3.531
08/29/2011 11:32:00,-3.135
08/29/2011 11:34:00,-2.551
08/29/2011 11:36:00,-2.072
08/29/2011 11:38:00,-1.630
08/29/2011 11:40:00,-1.208
08/29/2011 11:42:00,-0.827
08/29/2011 11:44:00,-0.536
08/29/2011 11:46:00,-0.270
08/29/2011 11:48:00,-0.307
08/29/2011 11:50:00,-0.874
08/29/2011 11:52:00,-1.692
08/29/2011 11:54:00,-2.614
08/29/2011 11:56:00,-3.551
08/29/2011 11:58:00,-4.541
08/29/2011 12:00:00,-4.489
08/29/2011 12:02:00,-3.932
08/29/2011 12:04:00,-3.447
08/29/2011 12:06:00,-2.906
08/29/2011 12:08:00,-2.400
08/29/2011 12:10:00,-1.911
08/29/2011 12:12:00,-1.468
08/29/2011 12:14:00,-1.062
08/29/2011 12:16:00,-0.729
08/29/2011 12:18:00,-0.447
08/29/2011 12:20:00,-0.203
08/29/2011 12:22:00,-0.447
08/29/2011 12:24:00,-1.072
08/29/2011 12:26:00,-1.921
08/29/2011 12:28:00,-2.807
08/29/2011 12:30:00,-3.671
08/29/2011 12:32:00,-4.619
08/29/2011 12:34:00,-4.390
08/29/2011 12:36:00,-3.801
08/29/2011 12:38:00,-3.364
08/29/2011 12:40:00,-2.786
08/29/2011 12:42:00,-2.296
08/29/2011 12:44:00,-1.827
08/29/2011 12:46:00,-1.390
08/29/2011 12:48:00,-0.979
08/29/2011 12:50:00,-0.666
08/29/2011 12:52:00,-0.400
08/29/2011 12:54:00,-0.192
08/29/2011 12:56:00,-0.505
08/29/2011 12:58:00,-1.176
08/29/2011 13:00:00,-2.093
08/29/2011 13:02:00,-3.057
08/29/2011 13:04:00,-4.041
08/29/2011 13:06:00,-4.770
08/29/2011 13:08:00,-4.301
08/29/2011 13:10:00,-3.775
08/29/2011 13:12:00,-3.229
08/29/2011 13:14:00,-2.760
08/29/2011 13:16:00,-2.307
08/29/2011 13:18:00,-1.869
08/29/2011 13:20:00,-1.458
08/29/2011 13:22:00,-1.067
08/29/2011 13:24:00,-0.744
08/29/2011 13:26:00,-0.468
08/29/2011 13:28:00,-0.213
08/29/2011 13:30:00,0.037
08/29/2011 13:32:00,-0.192
08/29/2011 13:34:00,-0.718
08/29/2011 13:36:00,-1.447
08/29/2011 13:38:00,-2.333
08/29/2011 13:40:00,-3.229
08/29/2011 13:42:00,-4.176
08/29/2011 13:44:00,-4.848
08/29/2011 13:46:00,-4.531
08/29/2011 13:48:00,-3.760
08/29/2011 13:50:00,-3.453
08/29/2011 13:52:00,-3.062
08/29/2011 13:54:00,-2.411
08/29/2011 13:56:00,-2.104
08/29/2011 13:58:00,-1.551
08/29/2011 14:00:00,-1.239
08/29/2011 14:02:00,-0.848
08/29/2011 14:04:00,-0.609
08/29/2011 14:06:00,-0.307
08/29/2011 14:08:00,-0.416
08/29/2011 14:10:00,-1.176
08/29/2011 14:12:00,-1.989
08/29/2011 14:14:00,-3.036
08/29/2011 14:16:00,-3.859
08/29/2011 14:18:00,-4.812
08/29/2011 14:20:00,-4.312
08/29/2011 14:22:00,-3.999
08/29/2011 14:24:00,-3.661
08/29/2011 14:26:00,-2.926
08/29/2011 14:28:00,-2.588
08/29/2011 14:30:00,-2.260
08/29/2011 14:32:00,-1.838
08/29/2011 14:34:00,-1.489
08/29/2011 14:36:00,-1.020
08/29/2011 14:38:00,-0.890
08/29/2011 14:40:00,-0.536
08/29/2011 14:42:00,-0.400
08/29/2011 14:44:00,-0.203
08/29/2011 14:46:00,-0.687
08/29/2011 14:48:00,-1.645
08/29/2011 14:50:00,-2.525
08/29/2011 14:52:00,-3.604
08/29/2011 14:54:00,-4.494
08/29/2011 14:56:00,-4.494
08/29/2011 14:58:00,-3.676
08/29/2011 15:00:00,-3.265
08/29/2011 15:02:00,-2.520
08/29/2011 15:04:00,-2.140
08/29/2011 15:06:00,-1.604
08/29/2011 15:08:00,-1.281
08/29/2011 15:10:00,-0.786
08/29/2011 15:12:00,-0.635
08/29/2011 15:14:00,-0.317
08/29/2011 15:16:00,-0.197
08/29/2011 15:18:00,-0.322
08/29/2011 15:20:00,-0.989
08/29/2011 15:22:00,-1.666
08/29/2011 15:24:00,-1.723
08/29/2011 15:26:00,-1.994
08/29/2011 15:28:00,-1.895
08/29/2011 15:30:00,-2.166
08/29/2011 15:32:00,-2.104
08/29/2011 15:34:00,-2.067
08/29/2011 15:36:00,-1.947
08/29/2011 15:38:00,-1.854
08/29/2011 15:40:00,-1.822
08/29/2011 15:42:00,-2.041
08/29/2011 15:44:00,-2.593
08/29/2011 15:46:00,-3.421
08/29/2011 15:48:00,-4.197
08/29/2011 15:50:00,-4.697
08/29/2011 15:52:00,-3.906
08/29/2011 15:54:00,-3.494
08/29/2011 15:56:00,-3.150
08/29/2011 15:58:00,-2.666
08/29/2011 16:00:00,-2.453
08/29/2011 16:02:00,-1.916
08/29/2011 16:04:00,-1.734
08/29/2011 16:06:00,-1.234
08/29/2011 16:08:00,-0.942
08/29/2011 16:10:00,-0.796
08/29/2011 16:12:00,-0.458
08/29/2011 16:14:00,-0.364
08/29/2011 16:16:00,-0.203
08/29/2011 16:18:00,-0.692
08/29/2011 16:20:00,-1.729
08/29/2011 16:22:00,-2.697
08/29/2011 16:24:00,-3.697
08/29/2011 16:26:00,-4.765
08/29/2011 16:28:00,-4.458
