Time Stamp,Shallow Well_NAVD 88 (ft)
10/01/2015 00:00:00,2.975
10/01/2015 00:02:00,2.961
10/01/2015 00:04:00,2.946
10/01/2015 00:06:00,2.946
10/01/2015 00:08:00,2.954
10/01/2015 00:10:00,2.939
10/01/2015 00:12:00,2.954
10/01/2015 00:14:00,2.954
10/01/2015 00:16:00,2.946
10/01/2015 00:18:00,2.954
10/01/2015 00:20:00,2.961
10/01/2015 00:22:00,2.968
10/01/2015 00:24:00,2.975
10/01/2015 00:26:00,2.975
10/01/2015 00:28:00,2.983
10/01/2015 00:30:00,2.975
10/01/2015 00:32:00,2.910
10/01/2015 00:34:00,2.817
10/01/2015 00:36:00,2.752
10/01/2015 00:38:00,2.795
10/01/2015 00:40:00,2.838
10/01/2015 00:42:00,2.882
10/01/2015 00:44:00,2.896
10/01/2015 00:46:00,2.918
10/01/2015 00:48:00,2.918
10/01/2015 00:50:00,2.939
10/01/2015 00:52:00,2.954
10/01/2015 00:54:00,2.968
10/01/2015 00:56:00,2.975
10/01/2015 00:58:00,2.968
10/01/2015 01:00:00,2.968
10/01/2015 01:02:00,2.983
10/01/2015 01:04:00,2.990
10/01/2015 01:06:00,2.990
10/01/2015 01:08:00,2.990
10/01/2015 01:10:00,2.990
10/01/2015 01:12:00,3.004
10/01/2015 01:14:00,3.004
10/01/2015 01:16:00,3.004
10/01/2015 01:18:00,2.997
10/01/2015 01:20:00,2.990
10/01/2015 01:22:00,2.997
10/01/2015 01:24:00,2.990
10/01/2015 01:26:00,2.975
10/01/2015 01:28:00,2.975
10/01/2015 01:30:00,2.968
10/01/2015 01:32:00,2.968
10/01/2015 01:34:00,2.954
10/01/2015 01:36:00,2.954
10/01/2015 01:38:00,2.954
10/01/2015 01:40:00,2.961
10/01/2015 01:42:00,2.961
10/01/2015 01:44:00,2.954
10/01/2015 01:46:00,2.968
10/01/2015 01:48:00,2.961
10/01/2015 01:50:00,2.961
10/01/2015 01:52:00,2.954
10/01/2015 01:54:00,2.961
10/01/2015 01:56:00,2.968
10/01/2015 01:58:00,2.968
10/01/2015 02:00:00,2.968
10/01/2015 02:02:00,2.968
10/01/2015 02:04:00,2.961
10/01/2015 02:06:00,2.968
10/01/2015 02:08:00,2.968
10/01/2015 02:10:00,2.975
10/01/2015 02:12:00,2.968
10/01/2015 02:14:00,2.975
10/01/2015 02:16:00,2.968
10/01/2015 02:18:00,2.975
10/01/2015 02:20:00,2.975
10/01/2015 02:22:00,2.975
10/01/2015 02:24:00,2.983
10/01/2015 02:26:00,2.990
10/01/2015 02:28:00,2.990
10/01/2015 02:30:00,2.990
