Time Stamp,Shallow Well_NAVD 88 (ft)
01/01/2011 00:00:00,0.915
01/01/2011 00:02:00,0.893
01/01/2011 00:04:00,0.893
01/01/2011 00:06:00,0.893
01/01/2011 00:08:00,0.915
01/01/2011 00:10:00,0.893
01/01/2011 00:12:00,0.893
01/01/2011 00:14:00,0.893
01/01/2011 00:16:00,0.893
01/01/2011 00:18:00,0.893
01/01/2011 00:20:00,0.893
01/01/2011 00:22:00,0.893
01/01/2011 00:24:00,0.915
01/01/2011 00:26:00,0.951
01/01/2011 00:28:00,0.893
01/01/2011 00:30:00,0.980
01/01/2011 00:32:00,0.893
01/01/2011 00:34:00,0.886
01/01/2011 00:36:00,0.893
01/01/2011 00:38:00,0.893
01/01/2011 00:40:00,0.893
01/01/2011 00:42:00,0.893
01/01/2011 00:44:00,0.893
01/01/2011 00:46:00,0.893
01/01/2011 00:48:00,0.893
01/01/2011 00:50:00,0.893
01/01/2011 00:52:00,0.893
01/01/2011 00:54:00,0.893
01/01/2011 00:56:00,0.893
01/01/2011 00:58:00,0.893
01/01/2011 01:00:00,0.915
01/01/2011 01:02:00,0.893
01/01/2011 01:04:00,0.893
01/01/2011 01:06:00,0.915
01/01/2011 01:08:00,0.893
01/01/2011 01:10:00,0.900
01/01/2011 01:12:00,0.900
01/01/2011 01:14:00,0.944
01/01/2011 01:16:00,0.937
01/01/2011 01:18:00,0.900
01/01/2011 01:20:00,0.900
01/01/2011 01:22:00,0.900
01/01/2011 01:24:00,0.900
01/01/2011 01:26:00,0.893
01/01/2011 01:28:00,0.900
01/01/2011 01:30:00,0.900
01/01/2011 01:32:00,0.944
01/01/2011 01:34:00,0.900
01/01/2011 01:36:00,0.900
01/01/2011 01:38:00,0.900
01/01/2011 01:40:00,0.900
01/01/2011 01:42:00,0.900
01/01/2011 01:44:00,0.900
01/01/2011 01:46:00,0.908
01/01/2011 01:48:00,0.900
01/01/2011 01:50:00,0.900
01/01/2011 01:52:00,0.900
01/01/2011 01:54:00,0.900
01/01/2011 01:56:00,0.900
01/01/2011 01:58:00,0.900
01/01/2011 02:00:00,0.908
01/01/2011 02:02:00,0.900
01/01/2011 02:04:00,0.908
01/01/2011 02:06:00,0.908
01/01/2011 02:08:00,0.908
01/01/2011 02:10:00,0.908
01/01/2011 02:12:00,0.908
01/01/2011 02:14:00,0.900
01/01/2011 02:16:00,0.900
01/01/2011 02:18:00,0.900
01/01/2011 02:20:00,0.937
01/01/2011 02:22:00,0.908
01/01/2011 02:24:00,0.908
01/01/2011 02:26:00,0.908
01/01/2011 02:28:00,0.900
01/01/2011 02:30:00,0.908
01/01/2011 02:32:00,0.908
01/01/2011 02:34:00,0.908
01/01/2011 02:36:00,0.908
01/01/2011 02:38:00,0.908
01/01/2011 02:40:00,0.908
01/01/2011 02:42:00,0.908
01/01/2011 02:44:00,0.908
01/01/2011 02:46:00,0.908
01/01/2011 02:48:00,0.908
01/01/2011 02:50:00,0.908
01/01/2011 02:52:00,0.908
01/01/2011 02:54:00,0.908
01/01/2011 02:56:00,0.908
01/01/2011 02:58:00,0.908
01/01/2011 03:00:00,0.929
01/01/2011 03:02:00,0.908
01/01/2011 03:04:00,0.908
01/01/2011 03:06:00,0.908
01/01/2011 03:08:00,0.908
01/01/2011 03:10:00,0.908
01/01/2011 03:12:00,0.908
01/01/2011 03:14:00,0.908
01/01/2011 03:16:00,0.937
01/01/2011 03:18:00,0.951
01/01/2011 03:20:00,0.908
01/01/2011 03:22:00,0.908
01/01/2011 03:24:00,0.908
01/01/2011 03:26:00,0.908
01/01/2011 03:28:00,0.908
01/01/2011 03:30:00,0.951
01/01/2011 03:32:00,0.908
01/01/2011 03:34:00,0.908
01/01/2011 03:36:00,0.908
01/01/2011 03:38:00,0.908
01/01/2011 03:40:00,0.908
01/01/2011 03:42:00,0.908
01/01/2011 03:44:00,0.908
01/01/2011 03:46:00,0.908
01/01/2011 03:48:00,0.908
01/01/2011 03:50:00,0.908
01/01/2011 03:52:00,0.908
01/01/2011 03:54:00,0.908
01/01/2011 03:56:00,0.908
01/01/2011 03:58:00,0.908
