Time Stamp,Shallow Well_NAVD 88 (ft)
10/01/2011 00:00:00,1.896
10/01/2011 00:02:00,1.896
10/01/2011 00:04:00,1.896
10/01/2011 00:06:00,1.896
10/01/2011 00:08:00,1.896
10/01/2011 00:10:00,1.896
10/01/2011 00:12:00,1.896
10/01/2011 00:14:00,1.896
10/01/2011 00:16:00,1.903
10/01/2011 00:18:00,1.903
10/01/2011 00:20:00,1.903
10/01/2011 00:22:00,1.903
10/01/2011 00:24:00,1.903
10/01/2011 00:26:00,1.896
10/01/2011 00:28:00,1.896
10/01/2011 00:30:00,1.896
10/01/2011 00:32:00,1.910
10/01/2011 00:34:00,1.896
10/01/2011 00:36:00,1.903
10/01/2011 00:38:00,1.903
10/01/2011 00:40:00,1.903
10/01/2011 00:42:00,1.896
10/01/2011 00:44:00,1.896
10/01/2011 00:46:00,1.903
10/01/2011 00:48:00,1.903
10/01/2011 00:50:00,1.910
10/01/2011 00:52:00,1.910
10/01/2011 00:54:00,1.903
10/01/2011 00:56:00,1.903
10/01/2011 00:58:00,1.910
10/01/2011 01:00:00,1.910
10/01/2011 01:02:00,1.903
10/01/2011 01:04:00,1.903
10/01/2011 01:06:00,1.918
10/01/2011 01:08:00,1.896
10/01/2011 01:10:00,1.903
10/01/2011 01:12:00,1.903
10/01/2011 01:14:00,1.903
10/01/2011 01:16:00,1.903
10/01/2011 01:18:00,1.903
10/01/2011 01:20:00,1.903
10/01/2011 01:22:00,1.903
10/01/2011 01:24:00,1.903
10/01/2011 01:26:00,1.903
10/01/2011 01:28:00,1.903
10/01/2011 01:30:00,1.896
10/01/2011 01:32:00,1.918
10/01/2011 01:34:00,1.896
10/01/2011 01:36:00,1.903
10/01/2011 01:38:00,1.896
10/01/2011 01:40:00,1.903
10/01/2011 01:42:00,1.903
10/01/2011 01:44:00,1.903
10/01/2011 01:46:00,1.918
10/01/2011 01:48:00,1.903
10/01/2011 01:50:00,1.903
10/01/2011 01:52:00,1.896
10/01/2011 01:54:00,1.903
10/01/2011 01:56:00,1.903
10/01/2011 01:58:00,1.903
10/01/2011 02:00:00,1.903
